Highest Perceptron accuracy so far: 0.16583194212576516, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.16638842515303284, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.1669449081803005, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.16750139120756816, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.16805787423483584, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.1686143572621035, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.16917084028937118, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.16972732331663884, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.17028380634390652, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.17084028937117418, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.17139677239844184, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.17195325542570952, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.17250973845297718, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.17306622148024486, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.17362270450751252, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.17417918753478018, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.17473567056204786, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.17529215358931552, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.1758486366165832, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.17640511964385086, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.17696160267111852, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.1775180856983862, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.17807456872565386, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.17863105175292154, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.1791875347801892, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.17974401780745689, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.18030050083472454, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.1808569838619922, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.18141346688925988, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.18196994991652754, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.18252643294379522, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.18308291597106288, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.18363939899833054, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.18419588202559822, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.18475236505286588, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.18530884808013356, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.18586533110740122, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.1864218141346689, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.18697829716193656, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.18753478018920422, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.1880912632164719, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.18864774624373956, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.18920422927100725, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.1897607122982749, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.19031719532554256, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.19087367835281024, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.1914301613800779, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.19198664440734559, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.19254312743461324, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.1930996104618809, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.19365609348914858, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.19421257651641624, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.19476905954368393, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.19532554257095158, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.19588202559821927, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.19643850862548692, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.19699499165275458, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.19755147468002227, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.19810795770728992, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.1986644407345576, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.19922092376182526, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.19977740678909292, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2003338898163606, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.20089037284362826, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.20144685587089595, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2020033388981636, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2025598219254313, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.20311630495269895, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2036727879799666, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2042292710072343, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.20478575403450194, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.20534223706176963, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.20589872008903728, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.20645520311630494, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.20701168614357263, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.20756816917084028, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.20812465219810797, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.20868113522537562, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.20923761825264328, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.20979410127991097, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.21035058430717862, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2109070673344463, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.21146355036171396, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.21202003338898165, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2125765164162493, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.21313299944351696, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.21368948247078465, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2142459654980523, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.21480244852532, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.21535893155258765, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2159154145798553, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.216471897607123, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.21702838063439064, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.21758486366165833, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.21814134668892599, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.21869782971619364, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.21925431274346133, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.21981079577072898, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.22036727879799667, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.22092376182526433, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.221480244852532, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.22203672787979967, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.22259321090706732, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.223149693934335, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.22370617696160267, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.22426265998887035, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.224819143016138, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.22537562604340566, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.22593210907067335, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.226488592097941, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2270450751252087, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.22760155815247635, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.22815804117974403, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2287145242070117, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.22927100723427934, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.22982749026154703, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2303839732888147, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.23094045631608237, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.23149693934335003, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.23205342237061768, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.23260990539788537, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.23316638842515303, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2337228714524207, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.23427935447968837, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.23483583750695602, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2353923205342237, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.23594880356149137, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.23650528658875905, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2370617696160267, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2376182526432944, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.23817473567056205, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2387312186978297, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2392877017250974, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.23984418475236505, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.24040066777963273, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2409571508069004, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.24151363383416805, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.24207011686143573, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2426265998887034, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.24318308291597107, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.24373956594323873, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2442960489705064, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.24485253199777407, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.24540901502504173, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2459654980523094, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.24652198107957707, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.24707846410684475, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2476349471341124, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.24819143016138007, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.24874791318864775, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2493043962159154, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2498608792431831, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.25041736227045075, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.25097384529771843, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.25153032832498606, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.25208681135225375, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.25264329437952143, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2531997774067891, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.25375626043405675, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.25431274346132443, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2548692264885921, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.25542570951585974, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.25598219254312743, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2565386755703951, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2570951585976628, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2576516416249304, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2582081246521981, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2587646076794658, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2593210907067334, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2598775737340011, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2604340567612688, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2609905397885364, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2615470228158041, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2621035058430718, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2626599888703395, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2632164718976071, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2637729549248748, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2643294379521425, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2648859209794101, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2654424040066778, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2659988870339455, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.26655537006121316, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2671118530884808, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2676683361157485, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.26822481914301616, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2687813021702838, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.26933778519755147, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.26989426822481916, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2704507512520868, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.27100723427935447, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.27156371730662215, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.27212020033388984, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.27267668336115747, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.27323316638842515, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.27378964941569284, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.27434613244296047, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.27490261547022815, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.27545909849749584, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2760155815247635, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.27657206455203115, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.27712854757929883, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2776850306065665, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.27824151363383415, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.27879799666110183, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2793544796883695, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.27991096271563715, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.28046744574290483, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2810239287701725, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2815804117974402, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.28213689482470783, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2826933778519755, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2832498608792432, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2838063439065108, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2843628269337785, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2849193099610462, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2854757929883139, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2860322760155815, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2865887590428492, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2871452420701169, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2877017250973845, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2882582081246522, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2888146911519199, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.28937117417918756, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2899276572064552, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2904841402337229, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.29104062326099056, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2915971062882582, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2921535893155259, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.29271007234279356, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2932665553700612, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2938230383973289, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.29437952142459656, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.29493600445186424, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.29549248747913187, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.29604897050639956, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.29660545353366724, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.29716193656093487, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.29771841958820255, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.29827490261547024, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.2988313856427379, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.29938786867000555, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.29994435169727324, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3005008347245409, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.30105731775180855, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.30161380077907624, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3021702838063439, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.30272676683361155, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.30328324986087923, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3038397328881469, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3043962159154146, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.30495269894268223, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3055091819699499, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3060656649972176, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.30662214802448523, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3071786310517529, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3077351140790206, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3082915971062883, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3088480801335559, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3094045631608236, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3099610461880913, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3105175292153589, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3110740122426266, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3116304952698943, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3121869782971619, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3127434613244296, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3132999443516973, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.31385642737896496, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3144129104062326, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3149693934335003, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.31552587646076796, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3160823594880356, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3166388425153033, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.31719532554257096, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.31775180856983865, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3183082915971063, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.31886477462437396, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.31942125765164164, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3199777406789093, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.32053422370617696, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.32109070673344464, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.32164718976071227, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.32220367278797996, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.32276015581524764, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3233166388425153, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.32387312186978295, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.32442960489705064, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3249860879243183, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.32554257095158595, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.32609905397885364, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3266555370061213, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.327212020033389, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.32776850306065664, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3283249860879243, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.328881469115192, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.32943795214245963, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3299944351697273, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.330550918196995, Parameters: learning rate=0.0001, shuffle=True
Highest Perceptron accuracy so far: 0.3311074012242627, Parameters: learning rate=0.0001, shuffle=True
